addr_full,brand,brand_wikidata,city,country,email,extras,housenumber,lat,lon,name,opening_hours,phone,postcode,ref,state,store_url,street,website
"SÁGI U. 182., CELLDÖMÖLK, Magyarország, 9500",COOP,,CELLDÖMÖLK,Magyarország,,{'@spider': 'coop_dac'},,47.234298,17.147296,10. SZ. ABC,,,9500,1003044,,https://coop.hu/uzlet/1003044,,https://coop.hu/
"SZÉCHENYI U. 1., CELLDÖMÖLK, Magyarország, 9500",COOP,,CELLDÖMÖLK,Magyarország,,{'@spider': 'coop_dac'},,47.2577429,17.1523243,108. SZ. KORONA FORRÁS COOP ABC,,,9500,1031525,,https://coop.hu/uzlet/1031525,,https://coop.hu/
"SZÉCHENYI U. 31., CELLDÖMÖLK, Magyarország, 9500",COOP,,CELLDÖMÖLK,Magyarország,,{'@spider': 'coop_dac'},,47.2594897,17.1454619,9. SZ. ABC ÁRUHÁZ,,,9500,1003052,,https://coop.hu/uzlet/1003052,,https://coop.hu/
"SZABADSÁG TÉR 9., CERED, Magyarország, 3123",COOP,,CERED,Magyarország,,{'@spider': 'coop_dac'},,48.1461683,19.9640407,40. SZ. ABC,,,3123,1002162,,https://coop.hu/uzlet/1002162,,https://coop.hu/
"PETÔFI ÚT 10., CIBAKHÁZA, Magyarország, 5462",COOP,,CIBAKHÁZA,Magyarország,,{'@spider': 'coop_dac'},,46.9620413,20.2000059,648. SZ. COOP SZUPER,,,5462,1035648,,https://coop.hu/uzlet/1035648,,https://coop.hu/
"FÔ U. 116, CIGÁND, Magyarország, 3973",COOP,,CIGÁND,Magyarország,,{'@spider': 'coop_dac'},,48.2548874,21.8918318,97. SZ. ÖNKISZOLGÁLÓ BOLT,,,3973,1002020,,https://coop.hu/uzlet/1002020,,https://coop.hu/
"FŐ ÚT 28., CIGÁND, Magyarország, 3973",COOP,,CIGÁND,Magyarország,,{'@spider': 'coop_dac'},,48.26438,21.8913554,99.SZ.COOP ABC,,,3973,1040490,,https://coop.hu/uzlet/1040490,,https://coop.hu/
"PETŐFI U. 100., CIGÁND, Magyarország, 3973",COOP,,CIGÁND,Magyarország,,{'@spider': 'coop_dac'},,48.2558937,21.8889241,98. SZ.ABC,,,3973,1002021,,https://coop.hu/uzlet/1002021,,https://coop.hu/
"SZABADSÁG U. 43., CSABACSŰD, Magyarország, 5551",COOP,,CSABACSŰD,Magyarország,,{'@spider': 'coop_dac'},,46.8272417,20.6482235,452. SZ.ABC,,,5551,1044166,,https://coop.hu/uzlet/1044166,,https://coop.hu/
"KOSSUTH U. 2., CSABRENDEK, Magyarország, 8474",COOP,,CSABRENDEK,Magyarország,,{'@spider': 'coop_dac'},,47.0124874,17.2871511,27. SZ. ABC,,,8474,1004151,,https://coop.hu/uzlet/1004151,,https://coop.hu/
"PETŐFI S. U. 1., CSABRENDEK, Magyarország, 8474",COOP,,CSABRENDEK,Magyarország,,{'@spider': 'coop_dac'},,47.0055959,17.3194979,PIROSKA VEGYESKERESKEDÉS,,,8474,1035368,,https://coop.hu/uzlet/1035368,,https://coop.hu/
"SZÉCHENYI TÉR 5., CSABRENDEK, Magyarország, 8474",COOP,,CSABRENDEK,Magyarország,,{'@spider': 'coop_dac'},,47.0123075,17.2930644,MINI COOP,,,8474,1024808,,https://coop.hu/uzlet/1024808,,https://coop.hu/
"KOSSUTH L. U. 53., CSAJÁG, Magyarország, 8163",COOP,,CSAJÁG,Magyarország,,{'@spider': 'coop_dac'},,47.0449258,18.1861185,34. SZ. VEGYESBOLT,,,8163,1025877,,https://coop.hu/uzlet/1025877,,https://coop.hu/
"FÔ U. 1., CSÁKÁNYDOROSZLÓ, Magyarország, 9919",COOP,,CSÁKÁNYDOROSZLÓ,Magyarország,,{'@spider': 'coop_dac'},,46.970618,16.50488,30. SZ. ÉLELM.,,,9919,1003287,,https://coop.hu/uzlet/1003287,,https://coop.hu/
"FÔ U. 82, CSÁKÁNYDOROSZLÓ, Magyarország, 9919",COOP,,CSÁKÁNYDOROSZLÓ,Magyarország,,{'@spider': 'coop_dac'},,46.963535,16.49445,31. SZ. ÉLELMISZERBOLT,,,9919,1003288,,https://coop.hu/uzlet/1003288,,https://coop.hu/
"KENDERESI U. 17., CSÁKVÁR, Magyarország, 8083",COOP,,CSÁKVÁR,Magyarország,,{'@spider': 'coop_dac'},,47.3950223,18.476786,VEGYESKERESKEDÉS,,,8083,1012052,,https://coop.hu/uzlet/1012052,,https://coop.hu/
"SZENT GELLÉRT U. 102., CSANÁDAPÁCA, Magyarország, 5662",COOP,,CSANÁDAPÁCA,Magyarország,,{'@spider': 'coop_dac'},,46.533324,20.8836171,3. SZ. VEGYESBOLT,,,5662,1001762,,https://coop.hu/uzlet/1001762,,https://coop.hu/
"SZENT GELLÉRT U. 46/1., CSANÁDAPÁCA, Magyarország, 5662",COOP,,CSANÁDAPÁCA,Magyarország,,{'@spider': 'coop_dac'},,46.540802,20.885228,451. SZ. ABC,,,5662,1044165,,https://coop.hu/uzlet/1044165,,https://coop.hu/
"KÁLMÁNY L. UTCA 2, CSANÁDPALOTA, Magyarország, 6913",COOP,,CSANÁDPALOTA,Magyarország,,{'@spider': 'coop_dac'},,46.243946,20.7228369,4800. SZ. ABC,,,6913,1001666,,https://coop.hu/uzlet/1001666,,https://coop.hu/
"KOSSUTH U. 9., CSÁNIG, Magyarország, 9654",COOP,,CSÁNIG,Magyarország,,{'@spider': 'coop_dac'},,47.4308509,17.023973,1. SZ. VEGYESBOLT,,,9654,1011243,,https://coop.hu/uzlet/1011243,,https://coop.hu/
"KOSSUTH U. 4., CSÁNY, Magyarország, 3015",COOP,,CSÁNY,Magyarország,,{'@spider': 'coop_dac'},,47.649667,19.829163,ÉLELMISZERBOLT,,,3015,1003647,,https://coop.hu/uzlet/1003647,,https://coop.hu/
"KOSSUTH U. 36., CSANYTELEK, Magyarország, 6647",COOP,,CSANYTELEK,Magyarország,,{'@spider': 'coop_dac'},,46.6016904,20.1129364,57.sz. CSANYTELEK COOP ABC,,,6647,1029255,,https://coop.hu/uzlet/1029255,,https://coop.hu/
"RADNÓTI U. 14., CSANYTELEK, Magyarország, 6647",COOP,,CSANYTELEK,Magyarország,,{'@spider': 'coop_dac'},,46.5992379,20.1139389,47.sz. Központi Coop ABC,,,6647,1029252,,https://coop.hu/uzlet/1029252,,https://coop.hu/
"FÔ U. 29., CSAPOD, Magyarország, 9372",COOP,,CSAPOD,Magyarország,,{'@spider': 'coop_dac'},,47.5169027,16.9240946,17. SZ. ABC,,,9372,1003212,,https://coop.hu/uzlet/1003212,,https://coop.hu/
"ISKOLA KÖZ 3., CSÁSZÁR, Magyarország, 2858",COOP,,CSÁSZÁR,Magyarország,,{'@spider': 'coop_dac'},,47.5023418,18.1403391,322. SZ. ABC,,,2858,1044006,,https://coop.hu/uzlet/1044006,,https://coop.hu/
"KECELI U. 15/1, CSÁSZÁRTÖLTÉS, Magyarország, 6239",COOP,,CSÁSZÁRTÖLTÉS,Magyarország,,{'@spider': 'coop_dac'},,46.4253955,19.1798557,31. SZ.  ABC ÁRUHÁZ,,,6239,1001793,,https://coop.hu/uzlet/1001793,,https://coop.hu/
"KOSSUTH U. 107., CSÁSZÁRTÖLTÉS, Magyarország, 6239",COOP,,CSÁSZÁRTÖLTÉS,Magyarország,,{'@spider': 'coop_dac'},,46.4158936,19.1870241,36. SZ. VEGYESBOLT,,,6239,1001800,,https://coop.hu/uzlet/1001800,,https://coop.hu/
"RÁKÓCZI TÉR 5., CSÉCSE, Magyarország, 3052",COOP,,CSÉCSE,Magyarország,,{'@spider': 'coop_dac'},,47.866713,19.6244211,22. SZ. COOP ABC,,,3052,1030692,,https://coop.hu/uzlet/1030692,,https://coop.hu/
"KOSSUTH LAJOS UTCA 81., CSEGÖLD, Magyarország, 4742",COOP,,CSEGÖLD,Magyarország,,{'@spider': 'coop_dac'},,47.8990565,22.6775752,84. SZ. ÉLELMISZER,,,4742,1016830,,https://coop.hu/uzlet/1016830,,https://coop.hu/
"PETŐFI SÁNDOR U. 11., CSEHI, Magyarország, 9833",COOP,,CSEHI,Magyarország,,{'@spider': 'coop_dac'},,47.0385,16.9262406,50. SZ. ABC,,,9833,1003367,,https://coop.hu/uzlet/1003367,,https://coop.hu/
"FŐ U. 44., CSEHIMINDSZENT, Magyarország, 9834",COOP,,CSEHIMINDSZENT,Magyarország,,{'@spider': 'coop_dac'},,47.046755,16.955035,51. SZ. VEGYESBOLT,,,9834,1003368,,https://coop.hu/uzlet/1003368,,https://coop.hu/
"SZENT ISTVÁN U. 31, CSEMŐ, Magyarország, 2713",COOP,,CSEMŐ,Magyarország,,{'@spider': 'coop_dac'},,47.115777,19.6957819,60. SZ. COOP ABC CSEMŐ,,,2713,1000872,,https://coop.hu/uzlet/1000872,,https://coop.hu/
"RÁKÓCZI ÚT 5., CSENGER, Magyarország, 4765",COOP,,CSENGER,Magyarország,,{'@spider': 'coop_dac'},,47.8350191,22.681865,1. SZ. ABC,,,4765,1002199,,https://coop.hu/uzlet/1002199,,https://coop.hu/
"Helyrajziszám: 011315, CSENGERSIMA, Magyarország, 4743",COOP,,CSENGERSIMA,Magyarország,,{'@spider': 'coop_dac'},,47.8624809,22.7409387,4. TISZA - ÉLELMISZER,,,4743,1008845,,https://coop.hu/uzlet/1008845,,https://coop.hu/
"DÓZSA U. 22., CSEPREG, Magyarország, 9735",COOP,,CSEPREG,Magyarország,,{'@spider': 'coop_dac'},,47.39317,16.713825,2. SZ. ÉLELMISZERBOLT,,,9735,1003386,,https://coop.hu/uzlet/1003386,,https://coop.hu/
"RÁKÓCZI ÚT 40-42., CSEPREG, Magyarország, 9735",COOP,,CSEPREG,Magyarország,,{'@spider': 'coop_dac'},,47.403463,16.7132669,MINI COOP 13. SZ.,,,9735,1010688,,https://coop.hu/uzlet/1010688,,https://coop.hu/
"SZÉCHENYI TÉR 13., CSEPREG, Magyarország, 9735",COOP,,CSEPREG,Magyarország,,{'@spider': 'coop_dac'},,47.402258,16.706255,105.SZ. FORRÁS,,,9735,1006590,,https://coop.hu/uzlet/1006590,,https://coop.hu/
"KOSSUTH U. 147., CSERÉPFALU, Magyarország, 3413",COOP,,CSERÉPFALU,Magyarország,,{'@spider': 'coop_dac'},,47.944854,20.535674,228. SZ. COOP MINI,,,3413,1019668,,https://coop.hu/uzlet/1019668,,https://coop.hu/
"KOSSUTH ÚT 101., CSERÉPFALU, Magyarország, 3413",COOP,,CSERÉPFALU,Magyarország,,{'@spider': 'coop_dac'},,47.940699,20.534873,217. SZ. COOP MINI,,,3413,1019693,,https://coop.hu/uzlet/1019693,,https://coop.hu/
"KOSSUTH ÚT 2., CSERÉPVÁRALJA, Magyarország, 3417",COOP,,CSERÉPVÁRALJA,Magyarország,,{'@spider': 'coop_dac'},,47.930964,20.5609119,222. SZ. COOP MINI,,,3417,1019677,,https://coop.hu/uzlet/1019677,,https://coop.hu/
"PETŐFI ÚT 5/A., CSERHÁTSURÁNY, Magyarország, 2676",COOP,,CSERHÁTSURÁNY,Magyarország,,{'@spider': 'coop_dac'},,47.9767381,19.425264,8. SZ. ÉLELMISZR,,,2676,1018843,,https://coop.hu/uzlet/1018843,,https://coop.hu/
"SZINYEI MERSE PÁL U. 2/A, CSERKESZŐLŐ, Magyarország, 5465",COOP,,CSERKESZŐLŐ,Magyarország,,{'@spider': 'coop_dac'},,46.8697541,20.2069946,672. SZ. COOP SZUPER,,,5465,1035660,,https://coop.hu/uzlet/1035660,,https://coop.hu/
"CSÓKAKŐI U.1., CSERSZEGTOMAJ, Magyarország, 8372",COOP,,CSERSZEGTOMAJ,Magyarország,,{'@spider': 'coop_dac'},,46.8058079,17.2317229,CSÓKAKŐI ÉLELMISZER,,,8372,1034289,,https://coop.hu/uzlet/1034289,,https://coop.hu/
"PETÔFI U. 3., CSESZTREG, Magyarország, 8973",COOP,,CSESZTREG,Magyarország,,{'@spider': 'coop_dac'},,46.7161354,16.5140578,101. SZ. ABC,,,8973,1006412,,https://coop.hu/uzlet/1006412,,https://coop.hu/
"HUNYADI U. 6., CSETÉNY, Magyarország, 8417",COOP,,CSETÉNY,Magyarország,,{'@spider': 'coop_dac'},,47.31839,17.993697,40. SZ. ABC,,,8417,1004115,,https://coop.hu/uzlet/1004115,,https://coop.hu/
"HUNYADI U. 5, CSIKÓSTŐTTŐS, Magyarország, 7341",COOP,,CSIKÓSTŐTTŐS,Magyarország,,{'@spider': 'coop_dac'},,46.3409523,18.1565767,200. SZ.COOP MINI ABC,,,7341,1043691,,https://coop.hu/uzlet/1043691,,https://coop.hu/
"KOSSUTH LAJOS U. 47., CSIKVÁND, Magyarország, 8534",COOP,,CSIKVÁND,Magyarország,,{'@spider': 'coop_dac'},,47.4665062,17.4528754,157. SZ. VEGYESBOLT,,,8534,1004015,,https://coop.hu/uzlet/1004015,,https://coop.hu/
"PETŐFI UTCA 4., CSINCSE, Magyarország, 3442",COOP,,CSINCSE,Magyarország,,{'@spider': 'coop_dac'},,47.8893554,20.764928,234. COOP MINI,,,3442,1019654,,https://coop.hu/uzlet/1019654,,https://coop.hu/
"PETŐFI S. UTCA 16., CSOBÁD, Magyarország, 3848",COOP,,CSOBÁD,Magyarország,,{'@spider': 'coop_dac'},,48.2802284,21.0256691,23. SZ. MINI COOP ABC,,,3848,1002623,,https://coop.hu/uzlet/1002623,,https://coop.hu/
"RÁKÓCZI ÚT 35., CSOBAJ, Magyarország, 3927",COOP,,CSOBAJ,Magyarország,,{'@spider': 'coop_dac'},,48.048854,21.335498,144. SZ. ÉLELMISZER,,,3927,1018343,,https://coop.hu/uzlet/1018343,,https://coop.hu/
"PETÔFI U. 64/A., CSÖKÖLY, Magyarország, 7526",COOP,,CSÖKÖLY,Magyarország,,{'@spider': 'coop_dac'},,46.2995161,17.5572235,22. SZ. ABC,,,7526,1006370,,https://coop.hu/uzlet/1006370,,https://coop.hu/
"SZÉCHENYI U. 191., CSOKONYAVISONTA, Magyarország, 7555",COOP,,CSOKONYAVISONTA,Magyarország,,{'@spider': 'coop_dac'},,46.086493,17.444968,351. SZ. BOLT,,,7555,1044921,,https://coop.hu/uzlet/1044921,,https://coop.hu/
"XANTUS U. 194., CSOKONYAVISONTA, Magyarország, 7555",COOP,,CSOKONYAVISONTA,Magyarország,,{'@spider': 'coop_dac'},,46.065933,17.44498,352. SZ. BOLT,,,7555,1044923,,https://coop.hu/uzlet/1044923,,https://coop.hu/
"PARK UTCA 10/B., CSOLNOK, Magyarország, 2521",COOP,,CSOLNOK,Magyarország,,{'@spider': 'coop_dac'},,47.6939954,18.7137777,7. SZ. JOKER CSEMEGE,,,2521,1026911,,https://coop.hu/uzlet/1026911,,https://coop.hu/
"KOSSUTH U. 27., CSÖMÖR, Magyarország, 2141",COOP,,CSÖMÖR,Magyarország,,{'@spider': 'coop_dac'},,47.549753,19.2273389,47. SZ. ABC,,,2141,1000991,,https://coop.hu/uzlet/1000991,,https://coop.hu/
"DÓZSA GY. U. 30., CSÖNGE, Magyarország, 9513",COOP,,CSÖNGE,Magyarország,,{'@spider': 'coop_dac'},,47.3499285,17.064619,19. SZ. VEGYESBOLT,,,9513,1006295,,https://coop.hu/uzlet/1006295,,https://coop.hu/
"DÓZSA GY. TÉR 3., CSONGRÁD, Magyarország, 6640",COOP,,CSONGRÁD,Magyarország,,{'@spider': 'coop_dac'},,46.7091144,20.1478422,"131. SZ. ""TÍZEMELETES""  COOP ABC",,,6640,1001750,,https://coop.hu/uzlet/1001750,,https://coop.hu/
"MUSKÁTLI U. 1., CSONGRÁD, Magyarország, 6640",COOP,,CSONGRÁD,Magyarország,,{'@spider': 'coop_dac'},,46.7084618,20.1615624,31. SZ.  BÖKÉNY COOP ABC,,,6640,1029254,,https://coop.hu/uzlet/1029254,,https://coop.hu/
"KOSSUTH U.120., CSOPAK, Magyarország, 8229",COOP,,CSOPAK,Magyarország,,{'@spider': 'coop_dac'},,46.981794,17.9213791,401.SZ.FORRÁS COOP ABC,,,8229,1035979,,https://coop.hu/uzlet/1035979,,https://coop.hu/
"VASÚTI U. 1., CSÖRÖTNEK, Magyarország, 9962",COOP,,CSÖRÖTNEK,Magyarország,,{'@spider': 'coop_dac'},,46.951134,16.364406,48. SZ. VEGYESBOLT,,,9962,1003302,,https://coop.hu/uzlet/1003302,,https://coop.hu/
"RÁKÓCZI U. 19., CSORVÁS, Magyarország, 5920",COOP,,CSORVÁS,Magyarország,,{'@spider': 'coop_dac'},,46.6334045,20.8293707,460. SZ. ABC,,,5920,1044170,,https://coop.hu/uzlet/1044170,,https://coop.hu/
"RÁKÓCZI U. 4., CSÓT, Magyarország, 8558",COOP,,CSÓT,Magyarország,,{'@spider': 'coop_dac'},,47.3599105,17.6071794,3015. SZ. ABC,,,8558,1004109,,https://coop.hu/uzlet/1004109,,https://coop.hu/
"CIMBALOM U. 1., DEBRECEN, Magyarország, 4031",COOP,,DEBRECEN,Magyarország,,{'@spider': 'coop_dac'},,47.5301808,21.5754489,3. SZ. ABC,,,4031,1005314,,https://coop.hu/uzlet/1005314,,https://coop.hu/
"CSAPÓ U. 74-76., DEBRECEN, Magyarország, 4029",COOP,,DEBRECEN,Magyarország,,{'@spider': 'coop_dac'},,47.5351508,21.6341455,CSAPÓ ABC,,,4029,1007683,,https://coop.hu/uzlet/1007683,,https://coop.hu/
"CSAPÓ U.110., DEBRECEN, Magyarország, 4029",COOP,,DEBRECEN,Magyarország,,{'@spider': 'coop_dac'},,47.5370501,21.6378559,626.SZ.ABC DEBRECEN,,,4029,1030393,,https://coop.hu/uzlet/1030393,,https://coop.hu/
"CASALGRANDE TÉR 5., DUNAKESZI, Magyarország, 2120",COOP,,DUNAKESZI,Magyarország,,{'@spider': 'coop_dac'},,47.6414636,19.1264749,644.SZ.COOP SZUPER,,,2120,1028852,,https://coop.hu/uzlet/1028852,,https://coop.hu/
"CSOKONAI U. 33., EGYEK, Magyarország, 4069",COOP,,EGYEK,Magyarország,,{'@spider': 'coop_dac'},,47.628367,20.895419,1. SZ. MINI COOP,,,4069,1021888,,https://coop.hu/uzlet/1021888,,https://coop.hu/
"CZOLLNER KÖZ 46., KECSKEMÉT, Magyarország, 6000",COOP,,KECSKEMÉT,Magyarország,,{'@spider': 'coop_dac'},,46.9195562,19.706574,17. SZ. HUNYADIVÁROSI ABC,,,6000,1001895,,https://coop.hu/uzlet/1001895,,https://coop.hu/
"CSILLAG U. 34., KISVÁRDA, Magyarország, 4600",COOP,,KISVÁRDA,Magyarország,,{'@spider': 'coop_dac'},,48.2264329,22.082847,185.SZ.COOP SZUPER,,,4600,1029796,,https://coop.hu/uzlet/1029796,,https://coop.hu/
"CEMENTGYÁRI LTP. 42., LÁBATLAN, Magyarország, 2541",COOP,,LÁBATLAN,Magyarország,,{'@spider': 'coop_dac'},,47.7478331,18.4963529,SAKI ABC,,,2541,1005366,,https://coop.hu/uzlet/1005366,,https://coop.hu/
"CSÖRGŐ U. 30., LENTI, Magyarország, 8960",COOP,,LENTI,Magyarország,,{'@spider': 'coop_dac'},,46.6293362,16.5404834,BEREK ABC,,,8960,1033573,,https://coop.hu/uzlet/1033573,,https://coop.hu/
"CSENGERY U. 2., NAGYKANIZSA, Magyarország, 8800",COOP,,NAGYKANIZSA,Magyarország,,{'@spider': 'coop_dac'},,46.4548178,16.9917318,102 COOP ABC NAGYKANIZSA,,,8800,1003943,,https://coop.hu/uzlet/1003943,,https://coop.hu/
"CSÁNYI L. U. 2., PACSA, Magyarország, 8761",COOP,,PACSA,Magyarország,,{'@spider': 'coop_dac'},,46.717545,17.0147772,18. SZ. MAXI COOP /3. FORRÁS/,,,8761,1006455,,https://coop.hu/uzlet/1006455,,https://coop.hu/
"CSAPÁS ÚT 6-7., VISONTA, Magyarország, 3271",COOP,,VISONTA,Magyarország,,{'@spider': 'coop_dac'},,47.7764126,20.0270892,33.SZ. COOP ABC,,,3271,1032684,,https://coop.hu/uzlet/1032684,,https://coop.hu/
"FŐ ÚT 46., DABAS, Magyarország, 2370",COOP,,DABAS,Magyarország,,{'@spider': 'coop_dac'},,47.195028,19.296183,ABC,,,2370,1006572,,https://coop.hu/uzlet/1006572,,https://coop.hu/
"SZENT JÁNOS ÚT 287., DABAS-SÁRI, Magyarország, 2371",COOP,,DABAS-SÁRI,Magyarország,,{'@spider': 'coop_dac'},,47.204408,19.28464,COOP MINI,,,2371,1036812,,https://coop.hu/uzlet/1036812,,https://coop.hu/
"DÓZSA U. 2., DAD, Magyarország, 2854",COOP,,DAD,Magyarország,,{'@spider': 'coop_dac'},,47.5185718,18.2275285,146 COOP MINI DAD,,,2854,1003459,,https://coop.hu/uzlet/1003459,,https://coop.hu/
"FELSZABADULÁS U. 12., DALMAND, Magyarország, 7211",COOP,,DALMAND,Magyarország,,{'@spider': 'coop_dac'},,46.4941569,18.189429,259. SZ. COOP ABC,,,7211,1043687,,https://coop.hu/uzlet/1043687,,https://coop.hu/
"FŐ UTCA 58., DÁMÓC, Magyarország, 3978",COOP,,DÁMÓC,Magyarország,,{'@spider': 'coop_dac'},,48.363076,22.0692689,112. SZ. ÉLELMISZER,,,3978,1010186,,https://coop.hu/uzlet/1010186,,https://coop.hu/
"DÓZSA GY. U. 40., DÁNSZENTMIKLÓS, Magyarország, 2735",COOP,,DÁNSZENTMIKLÓS,Magyarország,,{'@spider': 'coop_dac'},,47.214139,19.5434764,308. SZ. COOP ABC DÁNSZENTMIKLÓS,,,2735,1000760,,https://coop.hu/uzlet/1000760,,https://coop.hu/
"DÓZSA GYÖRGY UTCA 72/A., DÁNSZENTMIKLÓS, Magyarország, 2735",COOP,,DÁNSZENTMIKLÓS,Magyarország,,{'@spider': 'coop_dac'},,47.2121641,19.5473011,MALOM ABC,,,2735,1006504,,https://coop.hu/uzlet/1006504,,https://coop.hu/
"IRSAI U. 15., DÁNSZENTMIKLÓS, Magyarország, 2735",COOP,,DÁNSZENTMIKLÓS,Magyarország,,{'@spider': 'coop_dac'},,47.204991,19.5648739,COOP JUDIT ABC,,,2735,1006506,,https://coop.hu/uzlet/1006506,,https://coop.hu/
"PESTI ÚT 1., DÁNY, Magyarország, 2118",COOP,,DÁNY,Magyarország,,{'@spider': 'coop_dac'},,47.5225823,19.5484042,103. SZ ABC,,,2118,1004161,,https://coop.hu/uzlet/1004161,,https://coop.hu/
"RÁKÓCZI U. 70/2., DARÁNY, Magyarország, 7988",COOP,,DARÁNY,Magyarország,,{'@spider': 'coop_dac'},,45.9809188,17.5887631,336.SZ. BOLT,,,7988,1044896,,https://coop.hu/uzlet/1044896,,https://coop.hu/
"FŐ U. 27., DARNÓZSELI, Magyarország, 9232",COOP,,DARNÓZSELI,Magyarország,,{'@spider': 'coop_dac'},,47.8534199,17.4232816,4. SZ. DARNÓZSELI,,,9232,1006423,,https://coop.hu/uzlet/1006423,,https://coop.hu/
"DAMJANICH U. 24, DEBRECEN, Magyarország, 4028",COOP,,DEBRECEN,Magyarország,,{'@spider': 'coop_dac'},,47.54295,21.632264,75. SZ. ABC,,,4028,1002851,,https://coop.hu/uzlet/1002851,,https://coop.hu/
"DÓCZY JÓZSEF ÚT 9., DEBRECEN, Magyarország, 4032",COOP,,DEBRECEN,Magyarország,,{'@spider': 'coop_dac'},,47.554866,21.6170382,DÓCZY ABC,,,4032,1002003,,https://coop.hu/uzlet/1002003,,https://coop.hu/
"DÓZSA GYÖRGY U.11/A., DEBRECEN, Magyarország, 4027",COOP,,DEBRECEN,Magyarország,,{'@spider': 'coop_dac'},,47.5386034,21.6172538,630.SZ. ABC DEBRECEN,,,4027,1030395,,https://coop.hu/uzlet/1030395,,https://coop.hu/
"GÁZVEZETÉK U. 14., DEBRECEN, Magyarország, 4030",COOP,,DEBRECEN,Magyarország,,{'@spider': 'coop_dac'},,47.510853,21.62449,76. SZ. ABC ÁRUHÁZ,,,4030,1020298,,https://coop.hu/uzlet/1020298,,https://coop.hu/
"GYERGYÓ U. 8-10., DEBRECEN, Magyarország, 4026",COOP,,DEBRECEN,Magyarország,,{'@spider': 'coop_dac'},,47.5386242,21.6148057,623.SZ. ABC DEBRECEN,,,4026,1030396,,https://coop.hu/uzlet/1030396,,https://coop.hu/
"HORTOBÁGY U.7-9., DEBRECEN, Magyarország, 4026",COOP,,DEBRECEN,Magyarország,,{'@spider': 'coop_dac'},,47.5365725,21.6151177,52.sz. ABC ÁRUHÁZ,,,4026,1038656,,https://coop.hu/uzlet/1038656,,https://coop.hu/
"HUNYADI U. 2., DEBRECEN, Magyarország, 4026",COOP,,DEBRECEN,Magyarország,,{'@spider': 'coop_dac'},,47.5352579,21.6229141,625.SZ.DEBRECEN,,,4026,1030464,,https://coop.hu/uzlet/1030464,,https://coop.hu/
"JERIKÓ U.13., DEBRECEN, Magyarország, 4032",COOP,,DEBRECEN,Magyarország,,{'@spider': 'coop_dac'},,47.5423012,21.6134357,622.SZ. ABC DEBRECEN,,,4032,1030397,,https://coop.hu/uzlet/1030397,,https://coop.hu/
"KASSAI U.78., DEBRECEN, Magyarország, 4028",COOP,,DEBRECEN,Magyarország,,{'@spider': 'coop_dac'},,47.54959,21.6468121,636.SZ ABC DEBRECEN,,,4028,1030398,,https://coop.hu/uzlet/1030398,,https://coop.hu/
"KISHEGYESI U. 44., DEBRECEN, Magyarország, 4031",COOP,,DEBRECEN,Magyarország,,{'@spider': 'coop_dac'},,47.5269822,21.6025561,632. SZ.ABC DEBRECEN,,,4031,1030399,,https://coop.hu/uzlet/1030399,,https://coop.hu/
"KÖZÉP U. 7., DEBRECEN, Magyarország, 4031",COOP,,DEBRECEN,Magyarország,,{'@spider': 'coop_dac'},,47.517745,21.6133163,637.SZ. ABC DEBRECEN,,,4031,1030400,,https://coop.hu/uzlet/1030400,,https://coop.hu/
"MÁTYÁS KIRÁLY UTCA 19, DEBRECEN, Magyarország, 4033",COOP,,DEBRECEN,Magyarország,,{'@spider': 'coop_dac'},,47.5412968,21.6546606,73. SZ. ABC ÁRUHÁZ,,,4033,1002849,,https://coop.hu/uzlet/1002849,,https://coop.hu/
"PACIKERT U.3., DEBRECEN, Magyarország, 4002",COOP,,DEBRECEN,Magyarország,,{'@spider': 'coop_dac'},,47.491901,21.672278,26. SZ. VEGYESBOLT,,,4002,1002843,,https://coop.hu/uzlet/1002843,,https://coop.hu/
"PETŐFI U.8/A., DEBRECEN, Magyarország, 4025",COOP,,DEBRECEN,Magyarország,,{'@spider': 'coop_dac'},,47.522459,21.626587,621. SZ. ABC DEBRECEN,,,4025,1030402,,https://coop.hu/uzlet/1030402,,https://coop.hu/
"PIAC U. 40., DEBRECEN, Magyarország, 4024",COOP,,DEBRECEN,Magyarország,,{'@spider': 'coop_dac'},,47.527433,21.626324,634.SZ. ABC DEBRECEN,,,4024,1030404,,https://coop.hu/uzlet/1030404,,https://coop.hu/
"POROSZLAY U. 56., DEBRECEN, Magyarország, 4032",COOP,,DEBRECEN,Magyarország,,{'@spider': 'coop_dac'},,47.5501076,21.6178301,POROSZLAY ABC,,,4032,1002006,,https://coop.hu/uzlet/1002006,,https://coop.hu/
"SIMONYI U. 39., DEBRECEN, Magyarország, 4028",COOP,,DEBRECEN,Magyarország,,{'@spider': 'coop_dac'},,47.5487762,21.6285321,628. SZ.ABC DEBRECEN,,,4028,1030406,,https://coop.hu/uzlet/1030406,,https://coop.hu/
"TELEKI U. 8-10., DEBRECEN, Magyarország, 4024",COOP,,DEBRECEN,Magyarország,,{'@spider': 'coop_dac'},,47.5260612,21.6360308,633.SZ ABC DEBRECEN,,,4024,1030409,,https://coop.hu/uzlet/1030409,,https://coop.hu/
